ID,Age
21223,12
21224,10
21225,77
21226,50
21227,50
21228,23
21229,19
21230,16
21231,14
21232,10
21233,85
21234,39
21235,42
21236,1
21237,43
21238,22
21239,20
21240,18
21241,12
21242,7
21243,4
21244,29
21245,27
21246,6
21247,1
21248,25
21249,23
21250,4
21251,63
21252,25
21253,22
21254,37
21255,36
21256,14
21257,9
21258,2
21259,37
21260,35
21261,12
21262,10
21263,6
21264,4
21265,29
21266,27
21267,7
21268,56
21269,60
21270,22
21271,17
21272,14
21273,10
21274,45
21275,43
21276,55
21277,54
21278,17
21279,15
21280,33
21281,30
21282,10
21283,7
21284,4
21285,25
21286,22
21287,4
21288,3
21289,70
21290,61
21291,58
21292,24
21293,20
21294,0
21295,41
21296,35
21297,13
21298,11
21299,9
21300,7
21301,41
21302,39
21303,13
21304,11
21305,5
21306,4
21307,40
21308,32
21309,5
21310,55
21311,26
21312,21
21313,18
21314,38
21315,9
21316,7
21317,63
21318,26
21319,22
21320,2
21321,1
21322,29
21323,27
21324,4
21325,2
21326,37
21327,13
21328,11
21329,8
21330,3
21331,30
21332,29
21333,6
21334,4
21335,2
21336,70
21337,47
21338,12
21339,10
21340,8
21341,37
21342,36
21343,13
21344,8
21345,6
21346,3
21347,31
21348,27
21349,6
21350,52
21351,42
21352,18
21353,15
21354,2
21355,60
21356,50
21357,26
21358,23
21359,18
21360,16
21361,10
21362,35
21363,33
21364,7
21365,6
21366,3
21367,50
21368,26
21369,20
21370,17
21371,11
21372,18
21373,0
21374,51
21375,51
21376,23
21377,20
21378,17
21379,4
21380,3
21381,35
21382,37
21383,12
21384,10
21385,4
21386,42
21387,37
21388,15
21389,13
21390,11
21391,50
21392,50
21393,25
21394,22
21395,19
21396,17
21397,13
21398,10
21399,8
21400,27
21401,28
21402,4
21403,0
21404,64
21405,57
21406,31
21407,21
21408,19
21409,16
21410,75
21411,67
21412,27
21413,24
21414,20
21415,2
21416,47
21417,28
21418,27
21419,24
21420,24
21421,0
21422,38
21423,36
21424,7
21425,4
21426,2
21427,39
21428,39
21429,51
21430,20
21431,15
21432,38
21433,38
21434,9
21435,3
21436,1
21437,29
21438,31
21439,8
21440,6
21441,4
21442,37
21443,33
21444,10
21445,7
21446,5
21447,4
21448,2
21449,65
21450,65
21451,71
21452,29
21453,27
21454,26
21455,23
21456,20
21457,15
21458,64
21459,24
21460,0
21461,29
21462,26
21463,4
21464,3
21465,0
21466,56
21467,20
21468,14
21469,52
21470,51
21471,20
21472,19
21473,17
21474,15
21475,10
21476,75
21477,28
21478,27
21479,4
21480,57
21481,55
21482,23
21483,17
21484,78
21485,57
21486,30
21487,22
21488,19
21489,15
21490,25
21491,48
21492,52
21493,21
21494,17
21495,15
21496,12
21497,50
21498,48
21499,26
21500,21
21501,16
21502,14
21503,9
21504,6
21505,3
21506,25
21507,32
21508,39
21509,34
21510,13
21511,1
21512,32
21513,32
21514,8
21515,1
21516,31
21517,32
21518,10
21519,8
21520,2
21521,33
21522,30
21523,8
21524,6
21525,2
21526,34
21527,32
21528,7
21529,5
21530,29
21531,46
21532,45
21533,14
21534,12
21535,10
21536,7
21537,74
21538,41
21539,41
21540,20
21541,17
21542,15
21543,9
21544,6
21545,4
21546,2
21547,0
21548,34
21549,35
21550,14
21551,8
21552,6
21553,4
21554,42
21555,45
21556,11
21557,20
21558,18
21559,9
21560,7
21561,3
21562,38
21563,38
21564,18
21565,16
21566,14
21567,8
21568,6
21569,4
21570,44
21571,42
21572,21
21573,19
21574,17
21575,14
21576,11
21577,6
21578,3
21579,30
21580,32
21581,9
21582,5
21583,4
21584,2
21585,56
21586,48
21587,19
21588,16
21589,14
21590,11
21591,52
21592,49
21593,27
21594,23
21595,15
21596,11
21597,8
21598,2
21599,76
21600,68
21601,40
21602,37
21603,18
21604,16
21605,14
21606,11
21607,8
21608,1
21609,38
21610,37
21611,13
21612,10
21613,5
21614,1
21615,56
21616,18
21617,15
21618,12
21619,54
21620,54
21621,22
21622,19
21623,16
21624,14
21625,11
21626,21
21627,32
21628,32
21629,13
21630,3
21631,10
21632,7
21633,5
21634,32
21635,32
21636,14
21637,11
21638,8
21639,5
21640,3
21641,0
21642,43
21643,39
21644,19
21645,16
21646,11
21647,5
21648,3
21649,71
21650,68
21651,37
21652,28
21653,23
21654,18
21655,15
21656,13
21657,27
21658,1
21659,0
21660,53
21661,20
21662,18
21663,24
21664,1
21665,70
21666,41
21667,32
21668,52
21669,13
21670,49
21671,78
21672,41
21673,39
21674,14
21675,11
21676,5
21677,2
21678,44
21679,20
21680,18
21681,64
21682,60
21683,12
21684,48
21685,34
21686,13
21687,10
21688,6
21689,3
21690,1
21691,0
21692,51
21693,22
21694,13
21695,3
21696,75
21697,62
21698,57
21699,57
21700,57
21701,3
21702,78
21703,57
21704,31
21705,19
21706,28
21707,4
21708,2
21709,57
21710,60
21711,29
21712,17
21713,15
21714,12
21715,10
21716,47
21717,40
21718,19
21719,17
21720,10
21721,8
21722,4
21723,45
21724,47
21725,23
21726,17
21727,15
21728,12
21729,7
21730,34
21731,28
21732,24
21733,12
21734,35
21735,37
21736,8
21737,4
21738,50
21739,26
21740,21
21741,18
21742,17
21743,47
21744,45
21745,21
21746,20
21747,11
21748,9
21749,54
21750,32
21751,32
21752,6
21753,4
21754,43
21755,43
21756,19
21757,18
21758,14
21759,13
21760,9
21761,38
21762,33
21763,10
21764,9
21765,2
21766,28
21767,29
21768,6
21769,3
21770,22
21771,25
21772,4
21773,0
21774,9
21775,78
21776,49
21777,44
21778,16
21779,34
21780,62
21781,61
21782,58
21783,48
21784,20
21785,18
21786,16
21787,14
21788,43
21789,43
21790,18
21791,15
21792,8
21793,57
21794,63
21795,30
21796,27
21797,7
21798,61
21799,21
21800,24
21801,0
21802,54
21803,54
21804,16
21805,13
21806,11
21807,77
21808,32
21809,34
21810,11
21811,5
21812,30
21813,27
21814,5
21815,4
21816,75
21817,46
21818,40
21819,18
21820,66
21821,60
21822,34
21823,35
21824,14
21825,14
21826,12
21827,48
21828,46
21829,21
21830,19
21831,17
21832,23
21833,38
21834,43
21835,15
21836,13
21837,40
21838,43
21839,18
21840,15
21841,8
21842,78
21843,66
21844,24
21845,19
21846,0
21847,50
21848,45
21849,18
21850,16
21851,13
21852,11
21853,9
21854,8
21855,7
21856,75
21857,75
21858,39
21859,39
21860,17
21861,12
21862,1
21863,66
21864,49
21865,20
21866,18
21867,13
21868,95
21869,29
21870,33
21871,10
21872,5
21873,51
21874,33
21875,32
21876,11
21877,4
21878,3
21879,42
21880,16
21881,44
21882,36
21883,18
21884,14
21885,12
21886,10
21887,74
21888,35
21889,34
21890,4
21891,59
21892,56
21893,20
21894,64
21895,64
21896,23
21897,20
21898,58
21899,51
21900,24
21901,20
21902,42
21903,39
21904,17
21905,15
21906,13
21907,10
21908,5
21909,1
21910,60
21911,36
21912,32
21913,11
21914,76
21915,46
21916,31
21917,19
21918,65
21919,67
21920,27
21921,49
21922,12
21923,65
21924,49
21925,40
21926,37
21927,18
21928,17
21929,14
21930,37
21931,34
21932,17
21933,14
21934,12
21935,26
21936,25
21937,4
21938,50
21939,43
21940,41
21941,24
21942,16
21943,12
21944,11
21945,1
21946,42
21947,38
21948,15
21949,12
21950,9
21951,34
21952,34
21953,15
21954,13
21955,12
21956,6
21957,47
21958,25
21959,21
21960,18
21961,12
21962,53
21963,50
21964,18
21965,16
21966,12
21967,68
21968,26
21969,5
21970,53
21971,32
21972,14
21973,4
21974,28
21975,56
21976,19
21977,17
21978,65
21979,63
21980,18
21981,58
21982,28
21983,23
21984,1
21985,63
21986,26
21987,23
21988,33
21989,35
21990,16
21991,12
21992,9
21993,6
21994,3
21995,58
21996,24
21997,19
21998,1
21999,0
22000,32
22001,32
22002,12
22003,11
22004,7
22005,4
22006,1
22007,51
22008,49
22009,18
22010,13
22011,11
22012,8
22013,5
22014,20
22015,17
22016,36
22017,33
22018,13
22019,12
22020,10
22021,7
22022,2
22023,41
22024,38
22025,15
22026,13
22027,54
22028,55
22029,32
22030,27
22031,24
22032,17
22033,14
22034,66
22035,56
22036,21
22037,16
22038,47
22039,46
22040,24
22041,17
22042,12
22043,52
22044,48
22045,24
22046,23
22047,20
22048,18
22049,15
22050,9
22051,5
22052,70
22053,48
22054,25
22055,1
22056,17
22057,64
22058,62
22059,25
22060,4
22061,18
22062,46
22063,45
22064,22
22065,18
22066,20
22067,17
22068,15
22069,8
22070,35
22071,28
22072,8
22073,86
22074,31
22075,32
22076,30
22077,10
22078,6
22079,46
22080,45
22081,20
22082,19
22083,16
22084,14
22085,12
22086,73
22087,50
22088,48
22089,28
22090,30
22091,20
22092,50
22093,55
22094,29
22095,27
22096,27
22097,26
22098,22
22099,21
22100,19
22101,16
22102,14
22103,33
22104,32
22105,10
22106,7
22107,44
22108,33
22109,8
22110,56
22111,26
22112,24
22113,61
22114,55
22115,30
22116,27
22117,25
22118,21
22119,19
22120,27
22121,11
22122,3
22123,65
22124,27
22125,25
22126,7
22127,4
22128,0
22129,53
22130,34
22131,8
22132,14
22133,67
22134,28
22135,25
22136,52
22137,55
22138,18
22139,68
22140,35
22141,11
22142,78
22143,67
22144,39
22145,44
22146,42
22147,35
22148,32
22149,2
22150,1
22151,39
22152,39
22153,13
22154,10
22155,4
22156,50
22157,42
22158,19
22159,16
22160,13
22161,12
22162,65
22163,72
22164,27
22165,3
22166,29
22167,29
22168,8
22169,4
22170,2
22171,2
22172,53
22173,31
22174,28
22175,37
22176,58
22177,43
22178,9
22179,4
22180,52
22181,55
22182,22
22183,20
22184,18
22185,16
22186,33
22187,33
22188,9
22189,2
22190,41
22191,43
22192,23
22193,25
22194,21
22195,16
22196,14
22197,10
22198,8
22199,5
22200,2
22201,65
22202,32
22203,27
22204,6
22205,1
22206,66
22207,61
22208,25
22209,25
22210,37
22211,37
22212,8
22213,6
22214,0
22215,61
22216,69
22217,57
22218,26
22219,25
22220,1
22221,66
22222,68
22223,27
22224,48
22225,43
22226,24
22227,19
22228,15
22229,14
22230,63
22231,54
22232,20
22233,18
22234,39
22235,40
22236,20
22237,16
22238,14
22239,46
22240,46
22241,17
22242,15
22243,12
22244,20
22245,17
22246,9
22247,39
22248,39
22249,12
22250,9
22251,4
22252,76
22253,66
22254,31
22255,30
22256,9
22257,1
22258,15
22259,70
22260,66
22261,35
22262,32
22263,8
22264,2
22265,44
22266,14
22267,65
22268,44
22269,31
22270,14
22271,38
22272,39
22273,16
22274,55
22275,46
22276,20
22277,14
22278,4
22279,63
22280,61
22281,26
22282,22
22283,2
22284,62
22285,62
22286,33
22287,21
22288,18
22289,33
22290,30
22291,8
22292,5
22293,2
22294,43
22295,41
22296,18
22297,16
22298,11
22299,8
22300,35
22301,33
22302,9
22303,4
22304,1
22305,37
22306,34
22307,9
22308,2
22309,40
22310,38
22311,14
22312,13
22313,6
22314,34
22315,33
22316,11
22317,8
22318,5
22319,70
22320,16
22321,49
22322,20
22323,81
22324,31
22325,4
22326,50
22327,55
22328,47
22329,16
22330,28
22331,8
22332,62
22333,60
22334,32
22335,4
22336,23
22337,22
22338,18
22339,15
22340,50
22341,50
22342,21
22343,17
22344,15
22345,87
22346,29
22347,23
22348,3
22349,52
22350,32
22351,29
22352,8
22353,5
22354,67
22355,56
22356,25
22357,21
22358,16
22359,63
22360,32
22361,14
22362,9
22363,6
22364,3
22365,55
22366,13
22367,79
22368,63
22369,17
22370,59
22371,56
22372,35
22373,25
22374,21
22375,18
22376,16
22377,10
22378,33
22379,44
22380,44
22381,17
22382,14
22383,11
22384,33
22385,29
22386,11
22387,3
22388,27
22389,21
22390,0
22391,58
22392,44
22393,22
22394,19
22395,18
22396,16
22397,14
22398,13
22399,10
22400,7
22401,3
22402,46
22403,47
22404,15
22405,49
22406,44
22407,21
22408,18
22409,14
22410,11
22411,46
22412,44
22413,18
22414,16
22415,13
22416,39
22417,42
22418,18
22419,14
22420,11
22421,92
22422,38
22423,32
22424,7
22425,3
22426,0
22427,60
22428,57
22429,28
22430,23
22431,20
22432,12
22433,34
22434,34
22435,13
22436,10
22437,7
22438,33
22439,33
22440,7
22441,0
22442,60
22443,25
22444,21
22445,18
22446,25
22447,19
22448,85
22449,34
22450,8
22451,6
22452,69
22453,46
22454,26
22455,23
22456,19
22457,16
22458,13
22459,51
22460,25
22461,18
22462,59
22463,21
22464,16
22465,41
22466,40
22467,16
22468,13
22469,11
22470,9
22471,19
22472,38
22473,40
22474,16
22475,13
22476,10
22477,75
22478,59
22479,68
22480,32
22481,28
22482,22
22483,2
22484,0
22485,60
22486,35
22487,24
22488,20
22489,17
22490,3
22491,55
22492,45
22493,25
22494,19
22495,9
22496,48
22497,42
22498,18
22499,14
22500,12
22501,9
22502,49
22503,43
22504,21
22505,16
22506,36
22507,28
22508,3
22509,75
22510,51
22511,19
22512,10
22513,35
22514,32
22515,13
22516,11
22517,10
22518,29
22519,29
22520,9
22521,8
22522,59
22523,53
22524,21
22525,15
22526,35
22527,35
22528,9
22529,3
22530,35
22531,33
22532,11
22533,8
22534,7
22535,39
22536,30
22537,15
22538,5
22539,41
22540,37
22541,14
22542,12
22543,5
22544,37
22545,34
22546,15
22547,12
22548,8
22549,6
22550,44
22551,42
22552,20
22553,18
22554,16
22555,14
22556,93
22557,72
22558,34
22559,31
22560,6
22561,2
22562,61
22563,29
22564,21
22565,57
22566,48
22567,16
22568,12
22569,9
22570,73
22571,58
22572,25
22573,21
22574,18
22575,47
22576,47
22577,22
22578,17
22579,14
22580,12
22581,45
22582,39
22583,16
22584,13
22585,10
22586,8
22587,44
22588,19
22589,17
22590,14
22591,8
22592,64
22593,62
22594,27
22595,23
22596,19
22597,4
22598,52
22599,21
22600,18
22601,15
22602,13
22603,40
22604,37
22605,12
22606,11
22607,8
22608,58
22609,52
22610,13
22611,62
22612,51
22613,20
22614,17
22615,14
22616,46
22617,45
22618,22
22619,20
22620,16
22621,13
22622,41
22623,38
22624,15
22625,12
22626,8
22627,66
22628,28
22629,24
22630,39
22631,37
22632,9
22633,37
22634,35
22635,11
22636,8
22637,6
22638,4
22639,52
22640,39
22641,15
22642,13
22643,7
22644,5
22645,53
22646,50
22647,21
22648,19
22649,14
22650,77
22651,33
22652,36
22653,6
22654,2
22655,59
22656,49
22657,22
22658,20
22659,18
22660,14
22661,37
22662,34
22663,14
22664,12
22665,45
22666,15
22667,7
22668,75
22669,54
22670,49
22671,30
22672,25
22673,23
22674,20
22675,16
22676,54
22677,54
22678,22
22679,19
22680,16
22681,30
22682,34
22683,4
22684,0
22685,42
22686,35
22687,12
22688,9
22689,50
22690,43
22691,18
22692,17
22693,10
22694,43
22695,40
22696,14
22697,12
22698,6
22699,3
22700,24
22701,22
22702,3
22703,32
22704,31
22705,7
22706,5
22707,41
22708,41
22709,24
22710,22
22711,19
22712,15
22713,8
22714,26
22715,2
22716,62
22717,63
22718,24
22719,22
22720,61
22721,58
22722,32
22723,19
22724,13
22725,2
22726,45
22727,45
22728,13
22729,10
22730,62
22731,56
22732,30
22733,26
22734,24
22735,19
22736,11
22737,35
22738,35
22739,12
22740,9
22741,6
22742,76
22743,65
22744,60
22745,30
22746,26
22747,52
22748,50
22749,24
22750,19
22751,15
22752,9
22753,11
22754,1
22755,42
22756,22
22757,19
22758,15
22759,12
22760,2
22761,69
22762,15
22763,10
22764,62
22765,19
22766,29
22767,30
22768,6
22769,4
22770,46
22771,43
22772,23
22773,19
22774,16
22775,13
22776,10
22777,42
22778,31
22779,9
22780,8
22781,7
22782,40
22783,38
22784,16
22785,12
22786,61
22787,57
22788,29
22789,20
22790,5
22791,2
22792,36
22793,36
22794,9
22795,5
22796,26
22797,26
22798,4
22799,59
22800,60
22801,30
22802,28
22803,16
22804,48
22805,41
22806,19
22807,17
22808,15
22809,10
22810,26
22811,21
22812,67
22813,59
22814,18
22815,0
22816,39
22817,39
22818,14
22819,12
22820,10
22821,63
22822,65
22823,30
22824,27
22825,31
22826,5
22827,31
22828,30
22829,8
22830,0
22831,69
22832,32
22833,32
22834,10
22835,5
22836,3
22837,37
22838,34
22839,15
22840,13
22841,10
22842,8
22843,6
22844,46
22845,44
22846,24
22847,19
22848,18
22849,16
22850,13
22851,72
22852,29
22853,22
22854,1
22855,66
22856,63
22857,30
22858,28
22859,9
22860,7
22861,5
22862,30
22863,28
22864,7
22865,4
22866,1
22867,37
22868,30
22869,10
22870,8
22871,5
22872,71
22873,48
22874,30
22875,26
22876,5
22877,3
22878,0
22879,46
22880,46
22881,24
22882,20
22883,19
22884,16
22885,14
22886,4
22887,56
22888,54
22889,20
22890,17
22891,14
22892,8
22893,43
22894,19
22895,18
22896,39
22897,39
22898,17
22899,16
22900,15
22901,10
22902,9
22903,35
22904,36
22905,12
22906,9
22907,40
22908,40
22909,20
22910,17
22911,13
22912,11
22913,61
22914,53
22915,19
22916,17
22917,50
22918,48
22919,20
22920,16
22921,14
22922,12
22923,10
22924,8
22925,41
22926,40
22927,18
22928,17
22929,12
22930,10
22931,6
22932,78
22933,36
22934,36
22935,15
22936,13
22937,11
22938,50
22939,50
22940,24
22941,23
22942,17
22943,15
22944,13
22945,65
22946,27
22947,25
22948,63
22949,59
22950,28
22951,25
22952,21
22953,53
22954,21
22955,17
22956,27
22957,1
22958,62
22959,31
22960,28
22961,6
22962,69
22963,28
22964,41
22965,40
22966,18
22967,16
22968,14
22969,13
22970,11
22971,53
22972,23
22973,20
22974,0
22975,62
22976,57
22977,20
22978,17
22979,58
22980,51
22981,21
22982,19
22983,47
22984,47
22985,22
22986,18
22987,15
22988,12
22989,73
22990,71
22991,30
22992,26
22993,5
22994,2
22995,58
22996,30
22997,30
22998,9
22999,4
23000,1
23001,46
23002,59
23003,21
23004,19
23005,16
23006,66
23007,24
23008,24
23009,3
23010,0
23011,74
23012,49
23013,25
23014,14
23015,38
23016,36
23017,17
23018,15
23019,11
23020,8
23021,29
23022,30
23023,9
23024,7
23025,6
23026,34
23027,33
23028,11
23029,8
23030,68
23031,64
23032,24
23033,24
23034,2
23035,67
23036,66
23037,45
23038,43
23039,21
23040,19
23041,16
23042,39
23043,34
23044,14
23045,13
23046,11
23047,9
23048,7
23049,56
23050,25
23051,26
23052,5
23053,2
23054,46
23055,43
23056,17
23057,16
23058,13
23059,38
23060,35
23061,12
23062,42
23063,44
23064,21
23065,15
23066,10
23067,41
23068,38
23069,17
23070,13
23071,54
23072,50
23073,25
23074,24
23075,23
23076,21
23077,17
23078,30
23079,30
23080,10
23081,9
23082,6
23083,86
23084,40
23085,19
23086,13
23087,37
23088,30
23089,6
23090,3
23091,40
23092,40
23093,19
23094,16
23095,12
23096,25
23097,26
23098,7
23099,4
23100,64
23101,55
23102,21
23103,17
23104,15
23105,12
23106,10
23107,25
23108,51
23109,39
23110,21
23111,12
23112,7
23113,33
23114,36
23115,15
23116,13
23117,10
23118,4
23119,3
23120,32
23121,33
23122,14
23123,13
23124,10
23125,39
23126,30
23127,11
23128,9
23129,48
23130,48
23131,21
23132,18
23133,14
23134,8
23135,77
23136,49
23137,28
23138,74
23139,33
23140,11
23141,49
23142,47
23143,21
23144,16
23145,12
23146,22
23147,26
23148,5
23149,26
23150,26
23151,3
23152,50
23153,25
23154,21
23155,60
23156,33
23157,11
23158,21
23159,19
23160,16
23161,55
23162,34
23163,35
23164,5
23165,2
23166,55
23167,53
23168,33
23169,31
23170,26
23171,25
23172,22
23173,20
23174,17
23175,14
23176,55
23177,58
23178,27
23179,25
23180,20
23181,17
23182,28
23183,22
23184,3
23185,1
23186,53
23187,46
23188,20
23189,18
23190,16
23191,12
23192,65
23193,47
23194,67
23195,48
23196,12
23197,66
23198,46
23199,27
23200,25
23201,29
23202,24
23203,32
23204,66
23205,3
23206,1
23207,41
23208,40
23209,15
23210,13
23211,10
23212,8
23213,3
23214,51
23215,44
23216,22
23217,21
23218,18
23219,16
23220,14
23221,24
23222,35
23223,34
23224,16
23225,13
23226,9
23227,6
23228,42
23229,40
23230,15
23231,12
23232,10
23233,53
23234,32
23235,29
23236,42
23237,35
23238,17
23239,15
23240,14
23241,12
23242,10
23243,8
23244,39
23245,39
23246,17
23247,13
23248,13
23249,41
23250,41
23251,20
23252,17
23253,14
23254,11
23255,7
23256,4
23257,1
23258,71
23259,34
23260,36
23261,35
23262,12
23263,8
23264,5
23265,67
23266,52
23267,66
23268,25
23269,23
23270,4
23271,36
23272,29
23273,7
23274,6
23275,3
23276,1
23277,38
23278,32
23279,12
23280,8
23281,6
23282,3
23283,31
23284,27
23285,6
23286,4
23287,72
23288,38
23289,34
23290,8
23291,3
23292,30
23293,31
23294,8
23295,3
23296,2
23297,40
23298,39
23299,18
23300,17
23301,15
23302,13
23303,38
23304,35
23305,11
23306,48
23307,46
23308,26
23309,21
23310,19
23311,17
23312,15
23313,12
23314,10
23315,8
23316,5
23317,40
23318,39
23319,18
23320,15
23321,13
23322,63
23323,60
23324,42
23325,42
23326,9
23327,8
23328,6
23329,4
23330,40
23331,36
23332,1
23333,42
23334,23
23335,12
23336,9
23337,35
23338,34
23339,12
23340,5
23341,49
23342,51
23343,24
23344,19
23345,17
23346,15
23347,12
23348,10
23349,6
23350,41
23351,36
23352,13
23353,12
23354,10
23355,56
23356,46
23357,25
23358,23
23359,17
23360,13
23361,10
23362,6
23363,44
23364,44
23365,23
23366,21
23367,18
23368,16
23369,13
23370,10
23371,43
23372,44
23373,20
23374,15
23375,12
23376,11
23377,8
23378,4
23379,2
23380,69
23381,67
23382,22
23383,21
23384,45
23385,45
23386,21
23387,19
23388,14
23389,8
23390,5
23391,56
23392,60
23393,26
23394,24
23395,23
23396,20
23397,42
23398,44
23399,17
23400,38
23401,40
23402,14
23403,12
23404,9
23405,6
23406,40
23407,38
23408,15
23409,13
23410,8
23411,34
23412,35
23413,13
23414,11
23415,9
23416,7
23417,5
23418,61
23419,21
23420,20
23421,0
23422,37
23423,37
23424,14
23425,11
23426,7
23427,3
23428,34
23429,33
23430,12
23431,10
23432,7
23433,4
23434,64
23435,51
23436,23
23437,21
23438,0
23439,30
23440,29
23441,8
23442,5
23443,31
23444,25
23445,6
23446,3
23447,60
23448,27
23449,23
23450,31
23451,26
23452,5
23453,3
23454,37
23455,42
23456,3
23457,0
23458,57
23459,47
23460,27
23461,23
23462,14
23463,12
23464,7
23465,19
23466,0
23467,30
23468,29
23469,6
23470,1
23471,69
23472,26
23473,23
23474,10
23475,6
23476,34
23477,1
23478,44
23479,35
23480,13
23481,12
23482,7
23483,33
23484,27
23485,7
23486,5
23487,2
23488,45
23489,55
23490,15
23491,12
23492,8
23493,63
23494,32
23495,28
23496,21
23497,72
23498,31
23499,32
23500,13
23501,11
23502,7
23503,5
23504,39
23505,38
23506,18
23507,16
23508,13
23509,11
23510,8
23511,39
23512,38
23513,17
23514,14
23515,10
23516,61
23517,46
23518,27
23519,24
23520,19
23521,17
23522,11
23523,41
23524,69
23525,34
23526,26
23527,24
23528,30
23529,30
23530,8
23531,5
23532,38
23533,36
23534,17
23535,14
23536,11
23537,51
23538,44
23539,21
23540,20
23541,18
23542,14
23543,12
23544,9
23545,7
23546,6
23547,62
23548,60
23549,36
23550,21
23551,36
23552,36
23553,15
23554,10
23555,8
23556,79
23557,36
23558,34
23559,16
23560,14
23561,12
23562,3
23563,1
23564,30
23565,25
23566,69
23567,70
23568,43
23569,47
23570,22
23571,62
23572,62
23573,26
23574,25
23575,3
23576,74
23577,32
23578,26
23579,1
23580,1
23581,68
23582,24
23583,21
23584,1
23585,42
23586,19
23587,15
23588,13
23589,72
23590,67
23591,33
23592,25
23593,23
23594,68
23595,59
23596,25
23597,23
23598,21
23599,16
23600,38
23601,36
23602,14
23603,14
23604,41
23605,38
23606,17
23607,14
23608,13
23609,31
23610,38
23611,14
23612,11
23613,4
23614,39
23615,39
23616,15
23617,13
23618,10
23619,6
23620,3
23621,3
23622,50
23623,47
23624,27
23625,23
23626,20
23627,17
23628,13
23629,46
23630,44
23631,21
23632,19
23633,18
23634,66
23635,61
23636,25
23637,28
23638,4
23639,1
23640,38
23641,16
23642,10
23643,29
23644,30
23645,6
23646,74
23647,38
23648,42
23649,37
23650,17
23651,14
23652,10
23653,6
23654,52
23655,51
23656,27
23657,24
23658,19
23659,16
23660,14
23661,11
23662,8
23663,6
23664,20
23665,49
23666,47
23667,25
23668,17
23669,15
23670,10
23671,7
23672,26
23673,1
23674,61
23675,55
23676,28
23677,23
23678,20
23679,15
23680,21
23681,1
23682,72
23683,75
23684,24
23685,22
23686,20
23687,16
23688,34
23689,34
23690,10
23691,8
23692,3
23693,48
23694,39
23695,17
23696,12
23697,10
23698,5
23699,2
23700,60
23701,53
23702,25
23703,21
23704,23
23705,84
23706,44
23707,47
23708,22
23709,21
23710,19
23711,16
23712,14
23713,11
23714,9
23715,5
23716,67
23717,67
23718,37
23719,38
23720,37
23721,18
23722,10
23723,41
23724,38
23725,20
23726,17
23727,14
23728,11
23729,8
23730,36
23731,39
23732,11
23733,8
23734,5
23735,51
23736,46
23737,22
23738,15
23739,13
23740,9
23741,7
23742,5
23743,44
23744,42
23745,19
23746,17
23747,14
23748,11
23749,6
23750,71
23751,56
23752,52
23753,21
23754,19
23755,16
23756,19
23757,43
23758,43
23759,8
23760,3
23761,58
23762,49
23763,21
23764,19
23765,15
23766,11
23767,9
23768,45
23769,13
23770,37
23771,33
23772,14
23773,11
23774,9
23775,7
23776,4
23777,3
23778,42
23779,40
23780,17
23781,16
23782,14
23783,10
23784,5
23785,67
23786,55
23787,19
23788,16
23789,13
23790,47
23791,42
23792,21
23793,20
23794,17
23795,15
23796,13
23797,11
23798,8
23799,51
23800,30
23801,27
23802,23
23803,16
23804,14
23805,7
23806,29
23807,31
23808,6
23809,5
23810,48
23811,17
23812,15
23813,12
23814,10
23815,72
23816,73
23817,85
23818,76
23819,42
23820,35
23821,12
23822,9
23823,8
23824,36
23825,38
23826,15
23827,12
23828,10
23829,44
23830,43
23831,22
23832,19
23833,16
23834,12
23835,9
23836,6
23837,3
23838,66
23839,64
23840,28
23841,42
23842,14
23843,44
23844,39
23845,18
23846,17
23847,14
23848,10
23849,8
23850,67
23851,65
23852,37
23853,37
23854,17
23855,15
23856,13
23857,11
23858,7
23859,42
23860,42
23861,22
23862,19
23863,16
23864,13
23865,48
23866,28
23867,24
23868,1
23869,58
23870,50
23871,30
23872,19
23873,16
23874,13
23875,11
23876,7
23877,61
23878,63
23879,27
23880,23
23881,0
23882,45
23883,44
23884,17
23885,14
23886,72
23887,65
23888,23
23889,39
23890,40
23891,18
23892,16
23893,14
23894,12
23895,9
23896,5
23897,3
23898,73
23899,72
23900,70
23901,59
23902,68
23903,27
23904,28
23905,0
23906,42
23907,43
23908,16
23909,14
23910,9
23911,4
23912,27
23913,32
23914,8
23915,3
23916,66
23917,61
23918,27
23919,24
23920,20
23921,34
23922,40
23923,15
23924,10
23925,8
23926,6
23927,38
23928,30
23929,5
23930,4
23931,2
23932,0
23933,37
23934,33
23935,15
23936,12
23937,9
23938,52
23939,54
23940,23
23941,19
23942,13
23943,78
23944,68
23945,67
23946,61
23947,12
23948,9
23949,62
23950,57
23951,32
23952,28
23953,7
23954,5
23955,3
23956,59
23957,35
23958,31
23959,12
23960,10
23961,8
23962,7
23963,5
23964,31
23965,82
23966,40
23967,55
23968,38
23969,34
23970,11
23971,4
23972,48
23973,42
23974,21
23975,19
23976,16
23977,13
23978,48
23979,25
23980,21
23981,0
23982,73
23983,21
23984,68
23985,68
23986,35
23987,30
23988,10
23989,7
23990,3
23991,46
23992,68
23993,58
23994,20
23995,14
23996,66
23997,33
23998,12
23999,7
24000,62
24001,60
24002,24
24003,21
24004,18
24005,14
24006,11
24007,65
24008,57
24009,31
24010,27
24011,25
24012,22
24013,18
24014,61
24015,58
24016,32
24017,24
24018,20
24019,18
24020,8
